title,created_at,text,date
지적 대화를 위한 넓고 얕은 지식 1,2023-03-19,,2023-03-19
지적 대화를 위한 넓고 얕은 지식 1,2023-03-19,중학생 아이 학원에서 필요해서 구입했어요.소설책은 좋아해서 이책은 지루했다고.. 여러번 나눠 읽느라 오래걸렸지만 도움되는 책이라고 하네요.,2023-03-19
지적 대화를 위한 넓고 얕은 지식 1,2023-03-18,재미있게 잘 읽었습니다.,2023-03-19
지적 대화를 위한 넓고 얕은 지식 1,2023-03-18,재미있게 잘 읽었습니다,2023-03-19
지적 대화를 위한 넓고 얕은 지식 1,2023-03-18,생각보다 내용이 가볍지않네요,2023-03-19
챗GPT에게 묻는 인류의 미래,2023-03-14,챗gpt에 대한 관심으로 주문했습니다. 유용하길 기대합니다.,2023-03-19
챗GPT에게 묻는 인류의 미래,2023-03-14,저자분께 감명받아서 챗gpt에게 물어보았습니다.,2023-03-19
챗GPT에게 묻는 인류의 미래,2023-03-13,챗GPT의 능력에 놀라게 되네요. 그럼에도 우리 인류의 미래를 생각해봅니다.,2023-03-19
챗GPT에게 묻는 인류의 미래,2023-03-10,ai는 참 신기하네요,2023-03-19
챗GPT에게 묻는 인류의 미래,2023-03-08,좋은 책 감사합니다🙏,2023-03-19
천문학자는 별을 보지 않는다 ,2023-03-18,다시 읽고 싶은 책입니다,2023-03-19
천문학자는 별을 보지 않는다 ,2023-03-18,다른 분야의 이야기를 에세이로 읽으니 좋아요,2023-03-19
천문학자는 별을 보지 않는다 ,2023-03-17,공감할 수 있는 내용이 많아요,2023-03-19
천문학자는 별을 보지 않는다 ,2023-03-15,중고등학생때 읽었다면 천문학에 관심을 가지게 되었을지도 모르겠다는 생각을 하다가도머리아픈 숫자들에 몰두하기보단 지금처럼 그저 별을 바라보는 삶도 나쁘지 않다는 생각을 한다,2023-03-19
천문학자는 별을 보지 않는다 ,2023-03-15,가볍게 읽기 좋습니다 흡입력 있고 재밌습니다,2023-03-19
청년 주부 구운몽,2023-03-06,색다른 시점에서 보는 재미~~,2023-03-19
청년 주부 구운몽,2023-03-01,지인이 적극 추천해서 구매했어요,2023-03-19
청년 주부 구운몽,2023-02-18,"📕청년주부 구운몽#강선우한양대 교육과를 졸업 후 유아애니메이션 시나리오 집필하다 드라마 장르에 도전.대한민국 콘텐츠대상 공모전에서 《심연심서》로 수상 하였으며, 본의 아니게 주부 영역에서 재능을 발견한 한 청년의 성장록인 《청년주부 구운몽》을 출간 하였다.#92년생구운몽잘하는 건 공부밖에 없었던, 다소 어리바리한 유약한 운몽. 아들 귀한 집 막내로 태어나 고생 없이 서울대 로스쿨을 졸업한다. 가족들의 등에 밀려 판검사가 되기보다 피를 열렬히 뛰게 만드는 연극배우의 꿈을 품고 있는 청년 운몽.#옥탑방빌런재영의 새로운 탄생 '옥탑방 빌런' 아무런 행동 없이 주변을 불안하게 만드는 능력.빌런은 진화한다. 지금 옥탑방의 빌런은 겨울잠을 자는 곰이다. 더 나은 봄을 위해 활동을 잠시 중단한 곰으로 표현 된 빌런. 우리네 잠재된 빌런도 진화되어 가고 있지 않을까.#우리는모두주부가되어야한다제  몸 건사하고 제 주변을 닦고 빛내며 나아가 한 지붕 공동체 구성원의 삶의 질 향상을 위해 수고로운 노동자을 하는 이가 주부라 한다. 또한, 소중한 가족의 형태를 지켜내는 역활이 주부라면 우리는 모두가 주부의 역할을 해야 하지 않을까.#초록대문집방황하는 청춘들을 온몸으로 위로하는 사계절이 모두 푸른 초록 대문집. 초록 대문집 안에는 현실 속 우리와 닮은 청춘들이 산다. 어린시절 누나들을 통해 배운 집안 일 스킬을 이용해 초록 대문집을 환골탈태 시키고, '주부'라는 역할의 숭고한 가치에 깨달음까지 얻어가는 한 편의 드라마를 담아 놓은 듯한 따뜻하고 유쾌한 초록 대문 우리네 가족같은 이야기.#책속한줄              p247욕망은 무겁다. 욕망은 의지를 불태우게 하고 집착에 찌들게 하면서 스스로 몸뚱이를 부풀리고 무게를 늘려간다. 자신이 이루지 못했던 것을 남에게 투사한 욕망인 경우 그 무게는 저울질조차 할 수 없을 정도다. 타인들의 욕망이라는 두껍고 거추장스러운 외투를 벗었으니 조금은 홀가분해진 기분이랄까.#한줄서평대가족이 핵가족화 되면서 생기는 감정의 변화들이 많다. 그런 점에서 참으로 따뜻함이 전해지는 이야기이다.우리가 경험하지 못한 가족 구성원들의 이야기 속에서 서로의 역활과 대인관계 나아가서는 작은 사회성까지도 담아 낸 이야기이다. 그냥 이런 아들 하나 키워보고싶은 충동이 든다.",2023-03-19
청년 주부 구운몽,2023-02-13,"#도서협찬 #주부청년구운몽 #강선우 #고즈넉이엔티 #북스타그램  📚  #서평13청년 주부 구운몽강선우 작가고즈넉이에티 출판사딸 부잣집 막내아들로 태어난 운몽인 엄마의 인생 전부였고 서울대학교 로스쿨에 입학했지만 엄마의 기대와는 달리 가방엔 전공 교과서나 리트 기출문제집 대신 연극 대본이 들어있었다 운몽의 교통카드는 서울대입구역이 아닌 혜화역에서 찍혔고 어머니 몰래 대학로의 가난한 연극쟁이의 길을 선택한 운몽은 방황했고 고뇌했다대학시절 연극동아리에서 같이 활동하던 장 선배를 만나 연극에 목말랐던 동지들은 무대와 소품을 손수 제작하며 열정을 불태웠다 하지만 준비 했던 연극은 무대에 오르지도 못하고 잿더미에 처박혀 빚더미에 마주하게 된다우찬희라는 선배가 창작지원금은 물론 생업의 발판으로 끌어모은 돈을 들고 튀어버렸기 때문이다운몽은 우찬희를 찾아 헤매던 중 교통사고를 당하게 된다 그 차는 누나인 방송국 피디 구재영과 헤드헌터인 누나의 친구 강서가 탄 차였다집으로 보내겠다는 재영이를 만류해 운몽이를 초록 대문집으로 데리고 가면서 계획에 없던 인생 무대가 추가됐다 운몽이는 소나기를 피해 잠시 초록 대문집 지붕을 빌린 거라고 생각하기로 했다긍정은 희망을 데려왔다 희망은 무시로 몰려드는 불안과 걱정을 차단하는 방패가 되어 주었다 그 밤, 희망의 방패로 무장한 운몽은 재영의 어떤 폭력과 욕설에도 보살 같은 미소를 잃지 않을 수 있었다 — P.35 中아홉 개의 구름과 함께 온 구씨네 장손이라 하여 구운몽이라 이름 지었다 운몽은 아들 지상주의 장금이 여사와 재영을 제외한 착한 세 누님 덕분에 곱게 자랐다 운몽에게는 어려서부터 네 누나들 덕분에 주부 9단의 자질이 공기처럼 스며들어 있었다초록 대문 집에서 집안일을 하며  강서 누나의  딸인 연우까지 돌보면서 주부로 향해 가고 있다는 불안이 엄습해 오고 있었다수세미 함부로 던지지 마라 너는 누구에게 한 번이라도 깨끗한 사람이었느냐 — P.193 中연우의 삼촌으로 어린이집 반딧불이 맘들과의 모임을 가졌다인간 친화적인 운몽의 성품으로 인해 주부 생활의 슬픔과 기쁨을 나누는 시간이라고 생각하며 엄마들과의 모임이였다엄마들과의 모임 후 수세미의 희생은 곧 주부와 연결됨을 표현한 글을 썼다 주부 생활의 정점이라고 할 수 있는 육아 영역에서 운몽은 주부로서 단단해지고 있음을 느끼며 여러 편의 주부로서 생활하며 느낀 글을 써왔던 글들이브런치 플랫폼을 통해 작가로 선정된 것이다 이름표 떼고 누구의 엄마로, 누구의 아내로, 누구의 며느리로 살아온 모든 이에게 경외와 감사를 전하는 글을 썼으며 청년과 주부의 조합이 신선하게 다가왔던 것이다아이를 키우면서 내가 자란다는 말도 있지 않나 운몽은 어제보다 한 뼘 자라고 오늘보다 한 뼘 더 자랄 내일이 기다려졌다 — P.197 中📚 주부가 되려고 생각도 하지 않던 구운몽얼떨결에 자기의 적성을 발견한 구운몽 주부의 일상을 법조인이 될 청년이 주부 보다 더 나은 주부의 일상을 글로 옮기는 이야기입니다생색나지 않는 주부의 일을 젊은 청년을 통해 이야기가 펼쳐집니다눈을 떼지 않고 읽을 수밖에 없는 제목에서부터 풍겨 나오는 재미나는 책이며 전체적으로 연극 무대가 그려지는 작가의 드라마틱한 내용입니다우울한 이시대의 청년뿐만 아니라 기성세대에게도 권해드리고 싶습니다책을 읽는 동안 너무 행복했습니다 채성모님이 진행하는 서평단에 당첨되어고즈넉이엔티 출판사로부터 도서를 제공받아 작성하였습니다 #채손독 #필사적으로 #함께성장해요 #채손독_필사적으로 #채성모의손에잡히는독서 #건강한습관윤혜숙 #유사나윤혜숙 #만팔공작소 #백책백서 #퓨처스쿨 #욕망살롱 #팀킴커뮤니티 #진심플랫폼 #디여행#끈기프로잭트_독서편 #day112#켈리최생각파워 #대한민국꿈대표",2023-03-19
청년 주부 구운몽,2023-02-01,"🌈#청년주부구운몽 #강선우 #고즈넉이엔티 #20230126 #채성모의손에잡히는독서 #협찬도서📍단언컨대,그것이 지푸라기든 보푸라기든찾아내어 잡고 물고 늘어지는 것이청춘의 일일 것이다.📍긍정은 희망을 데려왔다. 희망은 무시로 몰려드는 불안과 걱정을 차단하는 방패가 되어주었다. 그 밤, 희망의 방패로 무장한 운몽은 재영의 어떤 폭력과 욕설에도 보살 같은 미소를 잃지 않을 수 있었다.📍시댁 부엌에서는 절대로 재주를 뽐내지 말라. 항상 겸손할 것. 되도록 사양할 것.📍“과거에서, 미래에서 답을 찾아야 하는 질문 말고 지금 답이 나오는 질문으로.” 누구에게나 우문오답의 시절이 있다. 어리석은 질문 끝에 나오는 오답. 내 인생은 어디서부터 잘못된 걸까. 스스로에게 질문했다가 자기 비하의 늪에 빠지는 경우가 얼마나 많은가. 그러니 질문을 바꾸라는 거였다. 당장 무엇을 할 것인가, 질문하라고. 할 수 있는 게 뭐라고 있을 거라고, 그걸 하면 된다고.📍“살림은 장비빨이라지만 손에 물 안 묻힐 수 없고, 손 한 번 까닥한다고 되는 게 아니거든요. 청소리 동작 버튼 누른다고 청소가 되나요? 먼지통 비워야 하고 물걸레도 빨아야 하죠. 건조기가 혼자 빨래 집어삼켜서 돌리고 말려줄 리가 없잖아요. 탈탈 털어서 넣고 다시 꺼내 탈탈 털어 개야 한다고요. 사람 손이 안 가면 되는 일이 없어요. 그걸 매일매일 해내고 있는 주부들의 이야기인 거죠.”💭강선우 - 방송콘텐츠 진흥재단 드라마 공모전에서 <열녀명은전>으로 우수상 수상, 이를 각색한 <조선명랑흥신소>로 예스24 웹소설 공모전에서 수상. 한국콘텐츠진흥원 스토리공모대전에서 <조선후궁실록: 연홍전>으로 우수상 수상. 대한민국 콘텐츠대상 공모전에서 <심연심서>로 수상하며 동일 작품으로 드라마를 집필하고 있다. <청년 주부, 구운몽>은 스토리움 추천작.💭고즈넉이엔티에서 만나는 유쾌하고 따듯한 힐링 드라마! 맞다, 맞아. 유쾌하고, 따듯하고, 힐링된다. ❤️ 아홉 개의 구름과 함께 온 구씨네 장손이라 하여 ‘구운몽’  서울대 로스쿨에 입학은 했지만 판검사가 되길 바라는 엄마, 장금이 여사의 기대를 저버리고 운몽이는 연극배우가 되고 싶어한다. 가족 몰래 극단을 전전하다 넷째 누나 재영과 재영의 소꿉친구 강서가 타고 있는 차에 치이는 사고를 당하며 그길로 재영, 강서와 초록 대문집에서 함께 살게 된다. 강서의 집에 얹혀 살게 된 운몽은 집안일을 하며 자신에게 ’주부‘의 재능이 있음을 발견한다! 이후 집안일을 도맡아하며 주부로 살게 된 운몽.💭고학력 백수 운몽, 싱글맘 강서, 일명 ‘미친년’ 재영, 세 사람의 이야기는 복잡한 현실 속에서 고민하는 청춘들에게 앞으로 나아갈 수 있는 희망을 전해준다.  이 책을 읽고 세상의 모든 청춘들이 한걸음 더 나아가기를! 바래본다. 툭툭 털고 일어나자! 칼을 빼어 들었으면 무라도 썰어야지! 암만! 😎",2023-03-19
초거대 위협,2023-03-19,유익하고 좋아요 좋아요,2023-03-19
초거대 위협,2023-03-19,새로운 내용을 접할 수 있어요,2023-03-19
초거대 위협,2023-03-18,읽어보고 싶었던 책이에요,2023-03-19
초거대 위협,2023-03-18,최고예요 너무 재미있엉ㆍ,2023-03-19
초거대 위협,2023-03-17,도움돼요 정말 유익해요,2023-03-19
초공간,2023-03-09,내용이 흥미롭네요.,2023-03-19
초공간,2023-02-22,어려울것만 같은 책 제목이지만생각보다는 읽기 편했다,2023-03-19
초공간,2023-01-10,자연은 근본적인 단계로 갈수록 단순해진다!,2023-03-19
초공간,2022-12-11,"평행우주, 시간왜곡, 10차원 세계로 떠나는 과학 오디세이",2023-03-19
초공간,2022-12-04,배송 빠르고 제품 좋아요,2023-03-19
퀀트 투자 무작정 따라하기,2023-03-12,유튜브 유익하다. ㅎㅎ,2023-03-19
퀀트 투자 무작정 따라하기,2023-02-02,재미있게 읽어서 즐겁네요,2023-03-19
퀀트 투자 무작정 따라하기,2023-01-17,"유튜브로 퀀트 투자를 처음 접했을땐 무슨 내용 인지 전혀 감이 없었는데, 책을 보니 바로 해 볼수 있을 만큼 자세하네요.",2023-03-19
퀀트 투자 무작정 따라하기,2022-11-18,"새로운 관점을 얻었고, 그 선택을 신뢰합니다.",2023-03-19
클루지,2023-03-19,잘받았습니다. 감사합니다.,2023-03-19
클루지,2023-03-18,whdkgkakkvse,2023-03-19
클루지,2023-03-16,사고방식의 핏폴을 알려줘요,2023-03-19
클루지,2023-03-16,"클루지 | 개리 마커스, 최호영 저사람의 마음에 대해 이런저런 다양한 연구가 있다는 것은 들어봤지만, 이렇게 집요하고 구구절절하게 분석한 책은 처음 들여다봤다. 어려웠다. 중간까지 읽다가 정리가 안되서 처음부터 다시 정독하기도. 기실 ‘마음’이라는 것이 학문적으로 연구가 가능한 것일까 하는 의구심이 들기도 하고. 이런 연구를 과학적인 방법으로 해보려고 시도하는 학자들의 노력이 눈물겹게 느껴지기도 한다.저자는 ’사람의 마음이 클루지‘라고 선언한다. ’완벽한 정답은 아니지만 어찌어찌 하다보니 그런대로 성공적으로 먹혀든 그 무엇‘ 정도라고 해석하면 되려나. 원초적으로 인간은 그리 완벽하지 않은 존재라는 전제로 글을 시작한다. 기억도 완벽하지 않고, 신념이라고 마음먹은 것도 실은 외부 조건에 오염되고 왜곡되기 십상이다. 경제적인 선택을 한다고 하지만 항상 일관적으로 경제성만을 추구하지도 못한다. 의사소통 수단인 언어 조차도 불확실하고 부정확하기 일쑤다. 행복을 추구하지만 일회성이고 단편적이며 허무함을 줄 뿐이다. 심리적으로 무너지기도 쉽고 정신분열이나 장애에 취약한 경우도 많다.이 모든 인간 마음의 불완전함과 비합리적임의 근본 원인은 ‘진화의 관성’에서 기인한다. 자동적으로 가장 최적의 방법이 선택되어지는 것이 아니라 상황에 따라 이전에 미리 선택되었던 방향에서 조금 수정된 방향으로 굴곡져 발전되는 양상이기 때문에 어쩔 수 없이 어설픈 성공, 즉 클루지 상태가 될 수 밖에 없는 것이다.또한, 인간의 클루지스러움은 인간의 마음속에 가지고 있는 ‘반사체계’와 ‘숙고체계’ 사이의 간극 때문에 더욱 크게 부각된다. 위급하거나 스트레스를 받는 상황에서는 숙고체계보다는 반사체계가 먼저 활동하기 때문에 종종 장기적인 관점에서 바람직하지 않은 반응과 의사결정을 하게 되기 때문이다.저자는 마지막 장에서 이런 클루지스러움에 대처하기 위한 13가지 전략을 제시한다. 앞서 장황하게 인간의 약점에 대해서 설명할 때를 생각하면 전략이라고 내놓은 것들이 너무 일반적이고 평범한 것들이어서 약간 실망스럽긴 했다. 살펴보니, 본인의 판단에 신중을 기하고 이성과 감성의 무게중심을 잘 잡으며 살아야 한다는 내용인듯. 언뜻 생각해보면 ’마음‘ 연구에 대한 내용은 동양철학이 더 앞선것 같다는 느낌이다. <클루지를 이겨내는 13가지 제안>- 대안이 되는 가설들을 되도록 함께 고려하라- 문제의 틀을 다시 짜고 질문을 재구성하라- 상관관계가 곧 인과관계가 아님을 명심하라- 여러분이 가진 표본의 크기를 결코 잊지 말라- 자신의 충동을 미리 예상하고 앞서 결정하라- 막연히 목표만 정하지 말고 조건 계획을 세워라- 피로하거나 마음이 산란할 때는 되도록 중요한 결정을 내리지 말라- 언제나 이익과 비용을 비교 평가하라- 누군가가 여러분의 결정을 지켜보고 있다고 상상하라- 자신에게 거리를 두어라- 생생한 것, 개인적인 것, 일화적인 것을 경계하라- 우물을 파되 한 우물을 파라- 합리적으로 되려고 노력하라클루지 | 개리 마커스, 최호영 저#클루지 #개리마커스 #갤리온 #마음 #클루지스러움 #독서 #책읽기 #북스타그램",2023-03-19
클루지,2023-03-14,재밌어요 다 읽어볼게요,2023-03-19
타인의 마음,2022-03-27,좋아요,2023-03-19
트렌드 코리아 2023,2023-02-03,"죄송합니다~영문오디오북 리뷰가 등록이 안되어 담당자님은 꼭 보셔야할듯해서 여기 남깁니다. 종이책 영문 문장구성도 좋고 세련되게 잘 만들어주셔서 감사합니다. 하지만 영문 오디오북은 실망이 커서 몇자 남깁니다.   오늘 서점에 가서 영문판 종이책을 구매하고, 기대에 부푼 마음에 집에 와서 영문판 오디오북을 구매했습니다. 총 45분중 서문요약으로 20분 소비하고, 나머지 25분안에 10가지 주제를 어떻게 풀어갈지 궁금반 걱정반이었습니다. 그 설마가 현실이 되는 순간, 김난도 교수님의 트렌드 코리아의 팬으로써 실망감이 너무 컸습니다. 평균 실종, 오피스 빅뱅, 인덱스 관계의 요약, 3주제에 대한 요약을 끝으로 허무하게 오디오 클립이 끝나버렸습니다. 다른 오디오 파일이 있는데 업데이트 안 했다고 말해주세요 ㅠㅠ ㅠㅠ 정말 3주제 말하다 이렇게 끝내는 것은 아니라고 생각합니다. 출판사에서 오디오 클립 확인해주시고 나머지 7개 요약도 올려주시는게 트렌드 코리아를 사랑하는 팬들을 기만하지 않는 것이라 봅니다. 담당자님 꼭 확인 부탁드립니다!!!",2023-03-19
트렌드 코리아 2023,2023-01-20,내용이 도움되소 좋아요,2023-03-19
트렌드 코리아 2023,2023-01-20,내용이 좋아요!!!!!!,2023-03-19
트렌드 코리아 2023,2023-01-02,""" Your gateway to understand K-Trends!""연말이면 서점에서, 책 좀 읽는다는 분들의 포스팅에서 자주 보이던 <트렌드 코리아>의 영문판을 읽어 볼 기회가 생겼다. 트렌드와는 살짝 거리가 먼 쪽이라 선뜻 손이 가지 않았던 책이었는데 책장을 들추고 나니 빠져드는 묘한 매력이 있는 책이었다. 해마다 챙겨 읽고 책장에 년도별로 소장해서 뿌듯해하던 분들의 마음이 너무나 이해가 되는 책. 나의 책장에도 두 권, 세 권 차곡차곡 채워질 것이다. 영문판이라 기대 반, 걱정 반으로 시작했다. 마침 온라인 영어원서읽기모임을하고 있어서 이번 책을 <2023 Consumer Trend Insights>로 정하고 읽어보게 되었는데, 난이도는 수능지문정도에 어휘는 실용적이고 새로운 것들이 종종 나와서 배움의 즐거움도 느낄 수 있을 정도였다. 트렌드코리아 표지에서 보아 익숙한 서울대 김난도 교수와 서울대 소비트렌드분석센터에서 2008년부터 매 해 꾸준히 연구, 발표하고 있는 책으로 오늘의 대한민국의 변화를 알고 싶다면 한번 쯤은 읽어보길 권한다. 그 해의 띠에 해당하는 동물을 넣어 10개의 키워드로 재치있게 주제를 정리해 놓은 점 역시 왠지 모르게 트렌디하다.2023년 계묘년 토끼의 해를 맞이해 정리한 키워드는,RㆍAㆍBㆍBㆍIㆍT ㆍ JㆍUㆍMㆍP2023년도 경제전망이 밝지는 않다. 오랜 코로나19, 우크라이나 전쟁 이슈로 전세계 어느 곳 어렵지 않은 곳이 없다. 2008년의 미국발 경제위기와 닮아 있다는 오늘의 상황은 그 때와 어떤 점이 비슷하고 또 무엇이 다른지 책 전반에서 비교해서 잘 설명해 놓았다.  2023 is said to be a year of recession, but there have been significant changes over the past few years. There have been rapid technological advances, and new apps, virtual worlds, remote work, and the digital economy have all developed significantly. Moreover, a generation change is taking place with the main consumer group now moving towards Generation MZ.2023년 10개의 소비트렌드는 경제, 사람, 기술의 세 축으로 분류해 소개했는데, 하나하나 읽을수록 현 시류를 파악할 수 있어서 우물에서 벗어난 느낌!^^ 1) Changes arising from the shift in direction of Korean society and market changes due to the recession : Disappearing Average, Cheery-sumers, New Demand strategy2) Changes in values due to the emergence of a new generation: Office Big Bang, Index Relationships, Digging Momentum,Generation Alpha,Neverland Syndrome3) Changes in retail distribution and space : Proactive Technology, Real Space 토끼의 해인 2023년의 트렌드를 미리 접해봤으니 올해는 세상 보는 눈을 좀더 넓히고 활동적으로 살아보고 싶은 생각이다. 내년 <트렌드코리아 2024>가 나올 때 즈음 이 책을 다시 한 번 꺼내어 일 년을 되돌아보는 것도 매우 의미 있을 것 같기도 하다.",2023-03-19
트렌드 코리아 2023,2022-12-31,"﻿올해도 어김없이 트렌드 코리아가 출간되었다. 벌써 12년째라 하니 가히 국내 서점에서 몇 주간 1위 자리를 내어놓지 않는 내공이 느껴진다.코리아 트렌드에서 탄생된 신조어나 유행어도 참 많았는데, 트렌드에 무심한 나도 들어봤던 언택트, 가심비, 멀티 페르소나 등등이 대표적이다.이처럼 김난도 소비자 트렌드 연구팀은 매번 다음 해를 대표하는 10가지 트렌드 키워드를 발표한다. 2023년은 계묘년 검은 토끼의 해를 맞아 RABBIT JUMP 란 단어로 내년의 트렌드를 말한다.(매번 다음 해의 띠를 빗대어 트렌드를 말하고 있다)이 책 영문판에서도 서두에 짧게 요약하여 RABBIT JUMP를 소개해 놓았다. 이는 크게 경제, 사람, 기술의 세 축으로 나눈다.먼저 평균 실종(Redistribution of the Average), 체리 슈머(Born Picky, Cherry-sumers), 뉴 디멘드 전략( Irresistible! New Demand Strategy')으로 소개되는 경기 불황에 따른 한국 사회와 시장의 변화이다.여기서 눈에 띄는 것은 체리피커에서 체리 슈머로 변화된 소비자를 보는 관점이다. 보통 혜택만 취하고 구매를 하지 않는 소비 행태를 두고 체리피커라 일컬었지만, 이 책에선 경기 불황 탓에 똘똘하게 따져보고 조금이라도 더 혜택이 있는 쪽으로 구매하는 소비자를 말한다. 이들은 소량 구매(divvying strategy), SNS 등을 통한 공동구매나 반반 전략(half-half strategy), 계약이나 해지에 있어 유연 전략(flexi strategy) 등을 구사하기도 한다. 한층 똑똑해지고, 취향도 고급져지고, 요구도 분명한 반면 통 크게 소비하지 않으려는 현 소비의 행태가 보이지만 이 또한 지금의 MZ 세대가 부모보다 가난한 최초의 세대라 생겨난 전략이라 하니 씁쓸해져 온다. 그렇지만 진화한 다양한 알뜰 소비 전략을 하나하나 배워봐야겠다는 생각도 해본다. 요즘 편의점에서 자주 사 오는 반병 분량의 소포장 와인이나 내키지 않은 달은 건너뛰기가 가능한 술담화 등의 주류 구독 서비스도 이 흐름을 담고 있다고 하니 개인적으로도 환영한다. 점점 기업들도 소비자 개개인의 요구를 섬세하게 맞추고 배려하는 것 같다.그다음 요즘 세대들의 가치관을 반영한 '사람'에 관한 키워드로 오피스 빅뱅(Arrival of a New Office Culture:Office Big Bang), 인덱스 관계Buddies with a Purpose:Index Relationship), 디깅 모멘텀( Thorough Enjoyments: Digging Momentum’), 알파 세대(Jumbly Generation Alpha), 네버랜드 신드롬( Peter Pan and the Neverland Syndrome)이다. 새로운 세대가 등장하면서 변하는 가치에 대해 설명한다.그리고 유통 및 공간의 트렌드를 설명하는 선제적 대응 기술( Unveiling Proactive Technology)과 공간력( Magic of Real Spaces)이다.여기선 인덱스 관계와 알파 세대(2010년 이후에 태어난 세대)에 관심이 많이 갔다. 알파 세대가 우리 아들 또래의 세대라 책의 순서를 무시하고 처음으로 읽었지만, 읽다 보니 나와 무척 동떨어진 게 확인되어 한편으론 불편한 마음도 들었다.부모인 내가 모르는, 아니 알아도 이해하기 어려운 이들 세대의 마인드란...이 책에선 이들의 롤 모델은 수많은 팔로워를 가진 유튜버나 인플루언서라고 한다. 그리고 누구나 모두 다 셀럽이라고도 한다. 각자의 특출할 만한 강점 하나씩만 있다면. 그게 원어민 급의 영어일 수도 있고, 댄스일 수도 있다. 모든 것에서 완벽했던 과거의 '엄친아'도 이젠 매력이 없단다. 되려 한 가지 분야에서 특출난 실력을 보이면 누구나 '셀럽'이 되는 것이다. 각자의 개성과 다름을 인정하는 관용이 탑재된 세대인지 아니면 주목받아야 하는 '나' 아니면 관심 없는 유아독존 세대인지 시간이 흐르면 알겠지만, 아직까지 덜 자란 알파 세대들의 미래에 대해 희망과 걱정을 함께 품게 되는 부분이었다.그리고 새롭게 유행할 것만 같은 키워드 '인덱스 관계'!어쩜 이다지도 요즘의 인간관계를 잘 표현했을까 싶다.쉽게 떼고 붙일 수 있는 인덱스 탭처럼 필요에 의해 모이고 관계를 맺었다가 필요가 없게 되면 과감히 정리하는 관계.한 사람이 관리할 수 있는 관계의 최적의 인원은 150명이라는 '던바의 수'가 무색하리만치 지금은 수많은 네트워킹으로 필요에 따라 관계 맺기가 이루어진다. 그리고 이 책에서는 취업과 같이 양질의 정보를 얻을 수 있는 경우가 끈끈한 유대감이 있는 사이가 아닌 '느슨한' 사이에서 더 많이 발견된다고도 했다. 오히려 가까운 사이일수록 서로 다 알 테니 새로울 게 없긴 하겠다. 여기선 비즈니스적인 관점에서의 인덱스 관계 예를 들었지만 그렇다고 사람 간의 정이 어찌 쉽게 맺어지고 정리될까 싶은 대목이었다.하지만 3년간의 팬데믹 시기를 거치면서 예전에는 당연시 여기던 직장이나 친구들과의 모임, 친목 행사, 명절 모임, 심지어 집안 행사 참여 등이 이제는 걸러지는 걸 보면서 이외로 쉽게 정리되는 게 인간관계일 수도 있다는 걸 깨닫기도 했다. 허술하다면 허술했던 나의 주변이 정리되면서 근본적인 관계 맺기의 목적을 돌이켜 보기도 했다. 인위적인 만남보다 자연스레 연결된 만남들이었기에 끊어진다는 것은 상상도 못 했었는데, 과연 나는 어떤 목적과 어떤 의도로 이들과 관계를 맺어온 걸까?그리고 그럴 필요가 있을까? 나는 어떤 인간관계를 원하는가? 어떻게 관계를 맺어야 가장 행복한가? 등등 책을 덮으면서 고민이 시작되는 시간이기도 했다.이렇게 <2023 컨슈머 트렌드 인사이트>는 주변에서 늘 있어 왔던 트렌드를 깔끔하게 키워드로 정리해주니 2023년을 살아가면서 순간순간 방향을 알려주고 변화를 이해하는 데 나침반을 얻은 거 같아 든든하다.* 네이버 미자모 카페를 통해 책을 제공받아 작성한 후기입니다*",2023-03-19
팀 켈러의 용서를 배우다,2023-03-17,용서는 사랑의 다른 말,2023-03-19
팀 켈러의 용서를 배우다,2023-02-27,깨닫는 바가 크고 도움이 된다,2023-03-19
팀 켈러의 용서를 배우다,2023-02-22,용서에 대한 하나님의 말씀,2023-03-19
팀 켈러의 용서를 배우다,2023-02-21,너무 필요한 책 같아서 구매했어요,2023-03-19
팀 켈러의 용서를 배우다,2023-02-16,많은 도움이 됩니다!,2023-03-19
파워,2023-03-17,jdkd skkdjf skkdkc djdj,2023-03-19
파워,2023-03-10,jwkdk akkdjfj skdkjfjd skdkfk,2023-03-19
파워,2023-03-02,간단하게만 사용하다 좀 더 업그레이드가 필요해서... 괘안네유 ^^,2023-03-19
파워,2023-02-21,꼭 쓸 수 있는 실무 내용만 담았습니다.,2023-03-19
파워,2023-02-02,좋은 내용 감사합니다!! 잘 읽겠습니다.,2023-03-19
팩트풀니스,2023-03-18,아이가 잘 읽길 바라며,2023-03-19
팩트풀니스,2023-03-18,추천도서에 있어서 읽어봤는데 살면서 한 번쯤 읽어보면 좋을 책 같아요,2023-03-19
팩트풀니스,2023-03-15,중요한 내용을 쉽게 알수있어서 보기 편리해요,2023-03-19
팩트풀니스,2023-03-15,"이 책이 평이 갈리던데 단편적인 오류만 볼게 아니라 불완전한 인간이 완전한척 하는 착각, 본능에따른 실수를 알고 하느냐 모르고 하느냐 차이는 극명하기에 굉장히 좋은 책이라고 생각합니다.",2023-03-19
팩트풀니스,2023-03-13,세상의 바라보는 관점을 변화시키는 책,2023-03-19
포스트모빌리티,2022-12-10,"정리가 잘되어있으며, 전반적인 트렌드와 감각을 볼 수 있음",2023-03-19
포스트모빌리티,2022-10-10,재미있고 흥미롭게 읽었어요,2023-03-19
